time [s],concentration of A [mol/m3],concentration of B [mol/m3],concentration of R [mol/m3],concentration of S [mol/m3],concentration of T [mol/m3],rate of reaction of A [mol/m3·s],rate of reaction of B [mol/m3·s],rate of reaction of R [mol/m3·s],rate of reaction of S [mol/m3·s],rate of reaction of T [mol/m3·s],reactor temperature [K],jacket temperature [K],reactor setpoint temperature,volume of reaction mixture [m3],viscosity of the reaction mixture [Pa·s],shaft power of the impeller [W],heat released by reaction [W],cumulative_heat_released [J],heat removed by cooling water [W],cumulative heat removed by cooling water [J],conversion [-],cooling water flowrate [m3/s],stage
26205.3325328075,144.4147568323228,131.8507297185612,714.4166211237688,132.91611519286806,9.877043236232682,-0.047692764007817856,0.02064574011472247,-0.009563316632952202,0.021260562351098404,0.002130582733199726,588.4306545178963,358.56529219883066,593,2.9557620472807487,4.040411286703611,3845.575010458172,19790.61847809464,276938769.036475,5497.842363242995,88837807.53163786,1225.5965004184281,1.9709925798459254e-05,3
26265.757818800004,154.332391562999,140.82589277292476,706.5386019780203,135.6539111090489,7.870735148217568,-0.04717943000354427,0.02088003142337584,-0.010130975273802372,0.021411186507405516,0.0021725619631462016,589.1631671668681,356.66194931176557,593,2.961804575879999,3.9409754469511866,3831.5307829366166,19783.53282279941,278134831.2570728,5635.901376679911,89178728.8755656,1309.6952521666012,2.033668237438319e-05,3
26324.974599072655,151.67702674682482,133.7604625959482,709.5301906661498,128.98848617948187,4.594502664293404,-0.03804237929317028,-0.03804237929317028,0.01219946266530601,0.023625531400491874,0.0022173852273711077,579.273241080532,288.9926942512897,323,2.961804575879999,4.180995597703683,3865.281167736684,16417.293578145796,279330470.96220636,38659.382844690575,89515108.70039165,1287.1785057305244,0.19999971467571492,5
26384.191379345306,141.40769388239408,131.9867330018126,716.0383978849674,124.99222019742055,10.490164612206122,-0.03120313128618861,-0.03120313128618861,0.00964750071628208,0.019691437866172442,0.0018641927037294245,582.0521323085318,290.8049243036213,323,2.961804575879999,4.16472325687007,3863.0088104756055,13662.909565465923,280402319.15354294,37977.10546936585,90826620.7568174,1200.0974527740366,0.19999962802979318,5
26443.408159617953,143.66120613012217,136.11017847549692,709.5332690740282,123.51819666122606,-5.6729384303396735,-0.026106155583329245,-0.026106155583329245,0.007882190454468039,0.01664098735145308,0.0015829777774066412,573.6700025335023,289.4368293303541,323,2.961804575879999,4.1752852051293665,3864.4839871441186,11395.51995512356,281292945.54359895,37305.153272254545,93095703.80149792,1219.206602508797,0.20000222422939984,5
26502.624939890604,144.71585664820847,134.74489873969569,713.6603565925144,129.98240953843924,2.3714983298604526,-0.021819553207340452,-0.021819553207340452,0.006443188051438013,0.014035837530029563,0.0013405276258761027,566.7323574533477,284.7676664117762,323,2.961804575879999,4.134247001341127,3858.7470041278098,9522.431929274282,282034885.30104816,36641.05225106114,95324690.28866348,1228.1497421293036,0.19999932172458665,5
26561.841720163255,143.22833546226096,134.75843212177668,719.8574490512865,119.08996535727918,1.31409421623147,-0.018126145424034262,-0.018126145424033784,0.005226549066526782,0.011770918712267892,0.0011286776452415993,564.3097089664865,286.5514684440656,323,2.961804575879999,4.126840981214497,3857.710162855361,7970.63112040547,282654232.18129426,35986.4738988109,97514118.3908987,1215.5359810527632,0.19999912694212152,5
26621.058500435905,143.66335251881736,133.54776825293033,711.5593322236842,127.95720168285592,3.024484892286506,-0.015025932233410033,-0.015025932233410514,0.004232273499735782,0.009846230898166088,0.0009474278355031836,561.27019093953,288.08294104730754,323,2.961804575879999,4.055609425781942,3847.7136508521407,6681.463018159767,283172173.6167485,35341.242592646384,99664502.5197803,1219.2248032809503,0.20000000123349307,5
26680.275280708553,149.37974740396902,131.20009260952946,712.9579895551116,142.29545017338756,0.8102886450118056,-0.01251891363546805,-0.01251891363546805,0.0034603613510652267,0.008261774087725614,0.0007967781966608147,554.7176084444621,288.53991322659783,323,2.961804575879999,4.0973116091981545,3853.571401394911,5607.688353092718,283605998.53631735,34705.02676231425,101776401.37719257,1267.6982233449012,0.1999992828113606,5
26739.492060981203,139.5045288157265,129.4551523301191,715.3522150682383,134.5265803834535,10.938210736774902,-0.010447342025603257,-0.010447342025603257,0.0028499748596098806,0.006928629304940893,0.0006687378610335097,549.8435242159684,284.4638877796459,323,2.961804575879999,4.136325903401261,3859.037966461218,4711.490525697614,283969860.5245617,34078.4156005577,103850358.64784826,1183.9591485488959,0.199998130323684,5
26798.708841253854,142.10561296068062,128.51591842203413,722.5053519681776,125.82246697914502,2.655832250194126,-0.008849280590043009,-0.008849280590043009,0.0023889998704586146,0.005891527940608936,0.0005687527789709739,546.3376365062526,288.60345114660953,323,2.961804575879999,4.046164373312954,3846.384811139071,3961.999688236982,284275394.79869145,33462.59610294414,105886925.64424762,1206.0156101673094,0.20000105778321325,5
26857.925621526505,150.8748111474375,126.65907901180907,717.3727165655367,125.8867141357937,10.659033465160046,-0.007504269539127591,-0.0075042695391273504,0.0020077905153542542,0.005012627273712395,0.0004838517500656656,536.9572159236708,289.40356475794584,323,2.961804575879999,4.034533924097057,3844.7474108808606,3334.3757967284023,284532202.88078916,32856.17882527561,107886706.26896703,1280.375943186785,0.20000019115339443,5
26917.142401799156,128.45136997413738,129.93466614540606,724.0350684884132,135.51565104246967,4.032302157419579,-0.006318213138551865,-0.006318213138552105,0.0016749543475055241,0.004234605159061942,0.0004086536319893038,534.8724973505402,285.845961025891,323,2.961804575879999,4.1795594243525835,3865.0807007812577,2808.272163071969,284748236.8127292,32259.64849291674,109850298.4304049,1090.2314718704313,0.19999854990934351,5
26976.359182071803,134.70895301148303,129.4755773196592,716.9393459934481,126.85931288493107,8.080766190239505,-0.005291111388317119,-0.005291111388317359,0.001390491366912509,0.003557461596657316,0.0003431584247418946,529.6156304658234,289.33951819617084,323,2.961804575879999,4.073479725624893,3850.2256914658537,2366.8389644727167,284930110.72999305,31673.715194651977,111778273.24969155,1143.2940151776127,0.2000008073107087,5
27035.575962344454,123.18598397080795,124.10465834743516,709.3451597092273,132.72795533759077,6.564552970175399,-0.0044229642884228565,-0.004422964288422616,0.0011544015735768733,0.0029811965864988206,0.00028736612832341965,526.2181152286972,286.64485764142626,323,2.961804575879999,4.006549253210468,3840.8025760684395,1996.1049481788123,285083337.4392562,31097.293718326757,113671237.22448054,1045.5824802129096,0.20000043818480165,5
27094.792742617105,132.39228682740213,126.04380332735187,719.344421701746,131.91710599631136,14.831811813785915,-0.0037137718388681328,-0.0037137718388681328,0.0009666849674988727,0.0025058101285861515,0.00024127674273389737,519.7074675845301,287.0733660204276,323,2.961804575879999,4.124108572767563,3857.3275086206386,1684.4711461395477,285212517.18476486,30530.694323480315,115529785.74562678,1123.6493378337514,0.19999956691216306,5
27154.009522889755,134.61873143793997,128.62163312881876,720.254717126754,142.7389943098114,11.600764319968075,-0.003127424044804024,-0.003127424044804024,0.0008142640405088269,0.002110297428579473,0.00020286257565160456,515.0336100736521,290.73686256824016,323,2.961804575879999,4.097164497267795,3853.5507637898654,1422.3224751350024,285321493.1176919,29973.997658190416,117354491.25888538,1142.5289616218229,0.19999909560923673,5
27213.226303162402,129.53415163594033,124.94830782848632,715.0852549951198,134.98800348384205,6.382849533730676,-0.002604076248059506,-0.0026040762480590263,0.0006678637822693803,0.0017666389023406064,0.00016957356343677067,513.8074567309657,287.07686816279926,323,2.961804575879999,4.070090435099841,3849.7494727363605,1201.6741313708865,285413480.27530366,29427.25100789737,119145937.78415689,1099.4131556737057,0.20000013300744346,5
27272.443083435053,136.1711565593183,126.61885157100552,709.2515910330285,134.8255538417537,7.527412556194592,-0.002250693396249024,-0.002250693396249264,0.0005742253773276317,0.0015297833571137353,0.00014668466180512197,509.15094413628367,290.15182612690757,323,2.961804575879999,3.994027123341489,3839.035095357339,1015.7908833505526,285491172.5905455,28889.89717188748,120904713.12924719,1155.6930898072055,0.19999930110955652,5
27331.659863707704,138.1284614049875,124.4277498432542,705.2104458073068,133.28351404389406,8.000203283506623,-0.0019304289609959602,-0.0019304289609959602,0.0004901881295638449,0.0013143701470099928,0.0001258706844259022,502.5820596295931,289.58803475653076,323,2.961804575879999,3.9903797351530885,3838.5200007893513,859.1263639596651,285556828.159815,28362.366706713376,122631390.00419216,1172.2904841236432,0.20000048518064284,5
27390.876643980355,132.91120033960993,125.95602228148695,724.4858189390834,132.55445433656655,3.6586712431662747,-0.0016432829422991949,-0.0016432829422991949,0.00041575203897605874,0.0011203992720297496,0.00010713163129910094,498.6869772595538,286.2338749978635,323,2.961804575879999,3.975231025331102,3836.379340292817,727.0274907771563,285612341.4411467,27843.908296219797,124326537.36929762,1128.0495783978602,0.19999937433385487,5
27450.093424253006,143.13817486654176,124.40120123044791,720.8114985519494,134.29622365918325,6.503220428031432,-0.001389255340159208,-0.001389255340159208,0.0003509171055623534,0.0009478707321739663,9.04675024247182e-05,496.84902633057095,289.39036444159666,323,2.961804575879999,3.958952168657193,3834.076596652655,615.5896422517316,285659304.90329397,27334.769549146866,125990714.68769406,1214.7714445717609,0.19999864122463432,5
27509.310204525653,137.12715966781636,124.2409758927881,719.4227439815446,130.75997619032182,5.159602912197122,-0.0011683461545755915,-0.0011683461545755915,0.00029568332932274717,0.0007967845274407714,7.587829780274363e-05,495.9116411965747,289.4190039596819,323,2.961804575879999,3.8392928538065894,3817.0719048919523,521.5354030932447,285699057.6351724,26834.979907742527,127624466.5085463,1163.7997271532433,0.1999995363909718,5
27568.526984798304,131.02607222595316,132.29853354555598,715.1632871426049,140.3968715445413,12.40382748034816,-0.0009805553855486099,-0.0009805553855486099,0.0002500507102610251,0.0006671406578319383,6.336401743317824e-05,488.879192861198,286.38852075481157,323,2.961804575879999,4.0205339198562635,3842.774799139444,442.11303944958274,285732726.07714874,26344.19103463514,129228345.58405279,1112.0642224587516,0.20000053475227345,5
27627.743765070954,130.64403559541898,127.67000361950846,713.0787432493838,146.66778388460406,8.481000233359953,-0.0008258830330779985,-0.0008258830330782384,0.00021401924837532196,0.0005589391233466538,5.292466131602103e-05,483.57477788356147,289.2682560552058,323,2.961804575879999,3.839834196161839,3817.1491532682917,375.0114885532041,285761258.15618986,25862.29771666217,130802895.22444104,1108.8246593348322,0.20000187431792915,5
27686.960545343605,129.19200241837063,123.7987419082867,715.4366713406523,134.4070336464048,-1.1309858540455346,-0.0007043290971646455,-0.0007043290971646455,0.0001875889436636997,0.0004721799239843889,4.456022945129733e-05,483.2784846480745,286.20446110327254,323,2.961804575879999,4.026810985704519,3843.6594613657903,318.28917075770613,285785451.89800495,25388.767504244188,132348645.31103714,1096.5118265876258,0.20000044509320053,5
27746.177325616256,142.02945101737208,129.19963141726097,717.950701580867,128.44899744683272,11.606677571380924,-0.0006158935778075911,-0.0006158935778073512,0.00017075979612807813,0.00040686305974610366,3.827072183896214e-05,478.238896665248,285.3013436271557,323,2.961804575879999,4.014683942929887,3841.9500076954428,270.3143703871819,285805979.41440755,24923.824815885302,133866106.84499998,1205.3697783196058,0.1999989778485606,5
27805.394105888903,137.52195788375434,132.04608072872557,716.3820670317068,132.61109505720157,1.4242773641516662,-0.00048374013101795704,-0.00048374013101795704,0.00012688999620661035,0.0003262616020117723,3.058853276218242e-05,473.6640218253666,288.65663056053916,323,2.961804575879999,4.2340042772583875,3872.6685727900394,229.73091540032925,285823407.0176894,24467.823482410444,135355781.70718428,1167.147504930347,0.20000115591681672,5
27864.610886161554,151.70648979412982,124.77062203370473,735.1826289025455,137.9422800527823,13.047606745250876,-0.0004181466777577277,-0.0004181466777579677,0.00010634682383590622,0.0002850693163575583,2.6730537550809268e-05,473.8816554933357,288.88660901514027,323,2.961804575879999,4.08772927056441,3852.226750729239,195.3665835748868,285838212.5535968,24019.54464158062,136818188.8994763,1287.428344080931,0.19999898788313566,5
27923.827666434205,141.41159681706114,124.84736641265148,721.832324286564,138.28922316141774,13.421554690016652,-0.00036616554624494023,-0.00036616554624470024,9.151166629856031e-05,0.00025110265343658014,2.355122650492519e-05,467.7980740801239,287.19320983381107,323,2.961804575879999,3.9633662644796237,3834.7012426766696,166.2530103488322,285850799.00619245,23579.54749363019,138253821.81157506,1200.1305485617488,0.19999814072402614,5
27983.044446706856,129.365088047285,125.41495825960935,706.1408528119662,138.24316354646507,2.9893908364523503,-0.0003187805263998602,-0.00031878052640010017,7.84406368897569e-05,0.0002197319031307883,2.060798638244972e-05,464.912708776916,289.62658223279425,323,2.961804575879999,4.035182874735704,3844.8388057368693,141.57571943061353,285861505.9802103,23147.89062879478,139663154.30164927,1097.9795440154742,0.20000030827018717,5
28042.261226979503,132.33061335910037,127.60023490210739,721.6623646470897,128.98311288446033,11.676007540294346,-0.00027599161822442435,-0.00027599161822418436,6.713373560758031e-05,0.0001909570654406745,1.790081718339895e-05,463.55745369318,288.2889546029757,323,2.961804575879999,4.055002543762849,3847.6282914700437,120.6477535543539,285870620.2933368,22723.75691348092,141046678.51964903,1123.1263641771277,0.19999960045146514,5
28101.478007252153,135.04888192695628,120.22960168813385,710.3629965657133,137.35089841736544,11.229260342027352,-0.00023779882171666203,-0.00023779882171690202,5.759096245009828e-05,0.00016477814036476368,1.5429718907724587e-05,455.2085734905236,288.00220761562855,323,2.961804575879999,3.979530935242517,3836.9871758317263,102.88963164814699,285878384.30822784,22307.50441954746,142404864.15627664,1146.1765167266954,0.20000021763131573,5
28160.694787524804,140.39968006218083,124.03726563438008,714.3823207902857,138.82601155428037,-0.696678482864745,-0.0002042021368785439,-0.00020420213687830392,4.9812317423082736e-05,0.00014119512790501082,1.3194691555459932e-05,459.64028308577,288.7880430782913,323,2.961804575879999,3.9967886575063525,3839.425005622435,87.8124517684535,285885002.89033896,21898.902580816026,143738167.31015578,1191.5497792281826,0.20000130380290237,5
28219.911567797455,138.09456753392,127.32639672319323,720.557315218682,137.9447794891715,3.612097535953563,-0.0001752015637081332,-0.0001752015637081332,4.379780051885018e-05,0.00012020802805996436,1.119573512661888e-05,451.31245939445876,285.5176326230588,323,2.961804575879999,4.02722533023451,3843.717844749234,75.00364945696725,285890649.2720246,21497.465178723833,145047047.85514775,1172.0030736345402,0.19999955783306925,5
28279.128348070106,134.24169300406825,127.49569942050815,725.0214405773623,135.44088865984847,1.377329408889163,-0.00015079710220734972,-0.00015079710220710976,3.954741174124029e-05,0.00010181684083010423,9.432849621186433e-06,447.91983054593794,287.7485914300176,323,2.961804575879999,4.133747901826846,3858.6771449089615,64.1149966317015,285895469.99467015,21103.652172504302,146331944.44227162,1139.331781799136,0.2000003981342792,5
28338.345128342753,143.20376689715786,120.93223129032759,716.5867817290671,137.59779874898115,5.419524217029014,-0.0001309887523742817,-0.0001309887523745217,3.706115109409503e-05,8.602156621543573e-05,7.906035039148077e-06,446.9069046574675,286.88317632397667,323,2.961804575879999,4.064020994509103,3848.896421919923,54.852490195312534,285899589.07381874,20716.931662388648,147593294.94505018,1215.3276465341482,0.2000000782599815,5
28397.561908615404,127.86619247044666,122.84548258524462,711.2791850293412,135.07853360356816,-1.0421267624847879,-0.00011577651421082486,-0.00011577651421058489,3.633901857164805e-05,7.282220421642295e-05,6.615291380517354e-06,442.3373146777291,288.03389773240593,323,2.961804575879999,4.0691371449637,3849.615510699298,46.96783390055907,285903111.5095823,20337.33977119309,148831535.10696253,1085.2693313048705,0.2000001526093332,5
28456.778688888055,140.46861034712316,120.93254403579962,704.9629459893227,130.48829384762413,4.606038916658912,-0.00010516038771508347,-0.00010516038771532345,3.738101417390617e-05,6.221875483164187e-05,5.5606186452957224e-06,437.6728830165309,289.88875111994076,323,2.961804575879999,4.048430104330212,3846.703652868578,40.25126308955437,285906126.24546194,19964.722981690284,150047085.9923306,1192.13428864789,0.20000039432764546,5
28515.995469160705,136.00048979549337,117.45013942192186,713.083607509257,132.71294943345373,2.5656243048306697,-9.914037288896933e-05,-9.914037288896933e-05,4.0187137904706805e-05,5.421121806252711e-05,4.742016833482695e-06,437.8228299197458,287.7069063166161,323,2.961804575879999,4.023520107500579,3843.1957037975794,34.52550095029381,285908708.66251296,19598.819187564317,151240365.18961665,1154.2458836746605,0.19999945067260236,5
28575.212249433353,134.09266735347128,124.03225971647429,717.5809981602769,138.35310294813533,7.457952228411216,-9.771646973104856e-05,-9.771646973080857e-05,4.475738976213286e-05,4.879959390860167e-05,4.159485945063531e-06,436.9665189743893,286.66793606579927,323,2.961804575879999,4.069265891086221,3849.633603342009,29.64066796472146,285910922.6821158,19239.638853568602,152411777.9813389,1138.0680862170734,0.1999987009740005,5
28634.429029706003,142.3106053386073,130.75242384854155,715.1523852901342,141.9276605888131,9.584277323990328,-0.00010088867824130314,-0.0001008886782417831,5.109176974617609e-05,4.598388236985658e-05,3.8130259800674577e-06,428.9697856926922,289.78608273405723,323,2.961804575879999,4.054137030939019,3847.506549404487,25.469994158648532,285912822.53907853,18887.324020467797,153561722.199314,1207.753887848398,0.20000102330672395,5
28693.645809978654,138.3743528267294,122.46103691633425,711.6979327274199,142.05961491314548,8.25726610658375,-6.870625236886265e-05,-6.870625236886265e-05,3.125251465975991e-05,3.4520983586848086e-05,2.9327540454159963e-06,430.25966311317165,286.1092527973372,323,2.961804575879999,3.993447172388294,3838.9532012233212,21.90920624223889,285914454.2770634,18541.37955255588,154690600.19080165,1174.3755741875186,0.19999995477756263,5
28752.862590251305,135.63212643813816,125.34067191884459,720.8847895156146,134.70408533533728,12.676099758086488,-3.3666597851453354e-05,-3.3666597851453354e-05,8.174184624292347e-06,2.3372121843084788e-05,2.1202913828613157e-06,426.60922435455336,290.25300005107505,323,2.961804575879999,4.124818762746423,3857.4269717502843,18.865227570479313,285915857.0989132,18201.987032789693,155798803.8484886,1151.1222660597145,0.2000002664518702,5
28812.079370523956,145.6398391950571,122.5248231817965,706.1755637856646,135.88979836397596,5.474205944908963,-3.0992802948483694e-05,-3.0992802948483694e-05,7.523243723443764e-06,2.1518284551724915e-05,1.9512746730300402e-06,426.1648255248948,287.48617842390536,323,2.961804575879999,4.041216795950022,3845.6884112190346,16.258772084679194,285917064.3642571,17868.478158613543,156886715.78126955,1235.9848541229644,0.1999984538403658,5
28871.296150796603,141.58658340496854,129.53393561600691,721.3752372654398,131.27861126545972,8.400213711255132,-2.8432460407660698e-05,-2.843246040718074e-05,6.899968102788783e-06,1.974304718109704e-05,1.7894451240298564e-06,420.32820727112215,289.5374094492995,323,2.961804575879999,4.051195620970285,3847.0927642528413,14.025383111625699,285918104.32934207,17541.200735138013,157954704.18705538,1201.6143855869384,0.19999936563334347,5
28930.512931069254,136.4419697314276,127.85049457137347,714.1386134239705,134.78637976696962,10.996364843631316,-2.5985570227539242e-05,-2.5985570227779223e-05,6.304357760406292e-06,1.8046409732157443e-05,1.634802735800439e-06,417.99360837499705,287.31368009304947,323,2.961804575879999,4.191084213062295,3866.6889001111053,12.110264113821529,285919000.99442405,17219.576748860618,159003127.77434352,1157.9895093013527,0.19999746399829704,5
28989.729711341904,141.97004727886966,124.10124694698364,713.804320017848,127.15343027547318,11.461205392041748,-2.365213240956445e-05,-2.365213240956445e-05,5.736412696297563e-06,1.6428372204429806e-05,1.4873475083571166e-06,420.7852057821251,289.31968627071177,323,2.961804575879999,4.156651580445255,3861.880822757844,10.466815257142981,285919774.82886356,16904.02372140354,160032338.43553174,1204.8660513329912,0.19999857040936156,5
29048.946491614555,135.49772787798722,131.76172390696655,715.3550751516816,141.56726902350283,7.819139471941284,-2.1432146953254606e-05,-2.1432146953254606e-05,5.196132914301855e-06,1.4888934597912918e-05,1.3470794417297772e-06,414.43053172661155,291.6497954688261,323,2.961804575879999,4.047901905852676,3846.6293269889593,9.055392776893047,285920443.2998377,16594.26197063711,161042683.31111142,1149.9826040886514,0.20000054411384424,5
29108.163271887206,137.08152371370682,124.91914950669683,710.761713668351,139.99111443675847,6.672947744177543,-1.932561385860972e-05,-1.932561385860972e-05,4.683518408659643e-06,1.3428096913086737e-05,1.2139985359034214e-06,413.6496348322835,287.6374573837057,323,2.961804575879999,4.213691585415467,3869.8404409841014,7.842257246072073,285921021.32098955,16289.947427141697,162034513.62277946,1163.4127471041013,0.20000028760494581,5
29167.380052159853,140.55727095301117,118.39391384121565,716.2265622292248,147.93279023089022,-2.453859494003151,-1.7332533125150894e-05,-1.7332533125390872e-05,4.19856918513071e-06,1.2045859149472039e-05,1.088104790863118e-06,411.0597822883089,288.1415409325652,323,2.961804575879999,4.1615554555770204,3862.566186356875,6.7986819729902175,285921521.6332038,15991.05309594369,163008162.1239535,1192.8861056372125,0.1999984357403865,5
29226.596832432504,131.822045998286,122.67745426703821,711.2476803804349,128.4587487419791,10.852756477835861,-1.545290475383485e-05,-1.545290475383485e-05,3.7412852398745984e-06,1.074222130754657e-05,9.693982066236645e-07,409.89949199865885,289.8246790392312,323,2.961804575879999,4.035391689332043,3844.868213301955,5.900197114286447,285921955.12784415,15697.920770758034,163963950.58143187,1118.813856065485,0.20000037409877994,5
29285.813612705155,136.84023392652955,122.34388437070129,705.8919863765686,138.29921419335926,-0.6713094563414863,-1.3686728744184825e-05,-1.3686728743944845e-05,3.3116665748119244e-06,9.517183386352625e-06,8.578787831702632e-07,405.8535472318322,287.90294294431425,323,2.961804575879999,4.087729729405816,3852.2268151356775,5.125948795698168,285922331.12121046,15410.038112490067,164902210.08269697,1161.3666776064595,0.20000080862491898,5
29345.030392977806,140.50164362806171,113.64673963367427,720.575108520174,133.97960570007163,2.3666571579506597,-1.2034005095719794e-05,-1.2034005095719794e-05,2.9097131880225877e-06,8.370745387329348e-06,7.535465205178459e-07,403.5884963264372,289.62100634192717,323,2.961804575879999,4.038049573231984,3845.242491525464,4.458155682411038,285922657.5876402,15127.337473485977,165823266.66565695,1192.414401574865,0.1999999209383901,5
29404.247173250453,133.8114477238933,122.98824521157198,718.0643147326564,138.18652998751963,14.138686484647971,-1.0494733808920363e-05,-1.0494733808920363e-05,2.5354250814265863e-06,7.302907309037306e-06,6.564014186814517e-07,403.88837694865913,289.1157340600295,323,2.961804575879999,3.944506755819604,3832.0311186218114,3.881648115701814,285922941.3575447,14849.93546656389,166727429.19574603,1135.683422891912,0.20000039107219597,5
29463.463953523104,133.78385817383963,127.20932396460125,715.3685896576075,137.88405657499928,11.897735002448165,-9.068914883784594e-06,-9.068914884024576e-06,2.1888022531036113e-06,6.313669152435073e-06,5.664434776159631e-07,395.7694031777483,284.3661732794575,323,2.961804575879999,3.9608319795815814,3834.3426341882323,3.3834772032313003,285923188.28570926,14577.57327497921,167615007.9881781,1135.4494712710048,0.19999995133498594,5
29522.680733795754,131.44770503053934,128.68254420884057,710.700435614598,135.77659127719454,9.354730945280291,-7.756548320794387e-06,-7.756548320554407e-06,1.8698447068938125e-06,5.403030916564074e-06,4.836726973664977e-07,396.6252936360792,288.3749525013277,323,2.961804575879999,3.9007667375576696,3825.8253613221054,2.9525831769482034,285923403.3943741,14310.20418673152,168486309.14773783,1115.6395499964863,0.19999912608930462,5
29581.897514068405,141.97909308155354,120.36995329661961,714.6276022382746,131.0969522712177,1.131744527416326,-6.557634118509212e-06,-6.557634118749191e-06,1.57855243703751e-06,4.5709926033437026e-06,4.080890778880187e-07,399.83684763584756,289.3225699809726,323,2.961804575879999,4.067978839630824,3849.452727941456,2.5795139665577382,285923590.99492174,14047.85273732872,169341629.7329955,1204.9427571943113,0.19999949515213822,5
29641.114294341052,137.21007891028313,120.82489426964382,716.5714301482978,136.0381173788043,2.381684843729839,-5.4721722788492474e-06,-5.472172278609267e-06,1.3149254492943092e-06,3.817554210374391e-06,3.39692619240542e-07,393.74281888080657,292.14945810545504,323,2.961804575879999,4.056496080685079,3847.838355076335,2.2561863218010783,285923754.7914123,13790.334679843176,170181266.14591122,1164.502858996342,0.1999997292070505,5
29700.331074613703,138.97144954721665,125.00308768901351,714.3916386441962,134.25983117830089,11.566577333916047,-4.500162799893644e-06,-4.500162799893644e-06,1.0789637398242846e-06,3.142715739095317e-06,2.7848332136401005e-07,390.2742877019968,284.62773277836504,323,2.961804575879999,4.071238132065162,3849.9107433859476,1.9756829908270015,285923897.968713,13537.678117036372,171005510.05964693,1179.4387863575116,0.20000153430019216,5
29759.547854886354,134.23460268756156,135.89908892892583,725.5185356893671,140.23405208003666,-2.7156256789853623,-3.6416056830832913e-06,-3.6416056830832913e-06,8.706673086276784e-07,2.5464771895071845e-06,2.2446118428848292e-07,389.1567107500757,287.8274796583002,323,2.961804575879999,4.01213954522642,3841.5911746635293,1.7320804566278536,285924023.26755065,13289.519432651037,171814648.52418745,1139.2716579103353,0.2000008489966476,5
29818.764635159005,136.74413266731545,129.00003786490643,722.9082816353366,137.2186052082926,2.294333228143376,-2.8965009279378927e-06,-2.8965009276979126e-06,6.900361576242515e-07,2.028838561129798e-06,1.7762620801393975e-07,389.8052821545797,290.1627717875327,323,2.961804575879999,3.9767233486942906,3836.5903147013105,1.5203025760251505,285924133.0484573,13045.815373850886,172608958.65550286,1160.5517659706904,0.19999821661109352,5
29877.981415431655,135.89755661112193,127.45951305847098,716.7379223114352,140.1039252073226,14.425210825714686,-2.264848533977488e-06,-2.264848534217468e-06,5.370702887338455e-07,1.5897998539631578e-06,1.379783925403805e-07,385.09719639800295,288.97918381471607,323,2.961804575879999,4.02283482223314,3843.09911962607,1.3359961791440895,285924229.346283,12806.876434845588,173388705.5228245,1153.3730392360235,0.19999975063536993,5
29937.198195704303,144.94522408290152,133.55417190735878,727.2220282511333,129.99864441598635,1.1299937758944196,-1.7466485016821442e-06,-1.7466485019221243e-06,4.117696961969609e-07,1.2293610680073394e-06,1.0551773785281296e-07,382.380331316831,286.8523216712682,323,2.961804575879999,4.071613252068648,3849.9634515206917,1.1754252913602747,285924313.9166909,12572.210945110597,174154162.10797057,1230.0947134327637,0.19999926414676572,5
29996.414975976953,143.76855452510847,117.42135810571268,710.1031316251252,136.94804287307826,5.619690578747207,-1.3419008315315004e-06,-1.3419008315315004e-06,3.14134383853205e-07,9.475222042220369e-07,8.024424398121515e-08,382.9689218448142,287.6169189865182,323,2.961804575879999,4.049003284606755,3846.7843055874814,1.035381151034646,285924388.2758376,12342.006108179585,174905596.02842015,1220.1168866910318,0.20000110066942553,5
30055.631756249604,132.58379951219604,124.4074536636688,717.6129443398177,135.74323610125415,12.96160454842004,-1.0506055230459178e-06,-1.0506055225659574e-06,2.441643497828121e-07,7.442832606876354e-07,6.215791088061027e-08,380.037399227815,288.3393788497034,323,2.961804575879999,4.184264731479525,3865.737423507966,0.9131056291497341,285924453.7342573,12115.828899705748,175643265.88687506,1125.2733115101855,0.19999969392505262,5
30114.848536522255,136.1862724693615,118.07170903967683,714.1301247678298,140.9744887796092,14.348220004003633,-8.727625752653687e-07,-8.727625755053489e-07,2.018595978254401e-07,6.196442393239009e-07,5.125873859598811e-08,376.3790480165825,286.4590308292491,323,2.961804575879999,3.9483093990771434,3832.5697661857394,0.8062260232518904,285924511.42581403,11893.866695266139,176367423.00767842,1155.8212684708378,0.19999948952246155,5
30174.065316794906,134.1638505419786,131.2011417605914,710.6555991697787,138.63618091661638,2.4584346039883975,-8.083719901096943e-07,-8.08371989869714e-07,1.872201241414058e-07,5.736051391709125e-07,4.754672709735114e-08,377.0343568887538,286.2861140151677,323,2.961804575879999,4.081325592471803,3851.3277035983056,0.7126995080934271,285924562.33245635,11675.987781825836,177078311.44190878,1138.6716996250573,0.1999998060178704,5
30233.282097067553,125.56082721536436,125.71471015607271,717.5504389992836,128.92464836602576,16.797724553574277,-8.574337656591057e-07,-8.574337658990859e-07,2.002459287307215e-07,6.061659602287077e-07,5.1021876384702504e-08,373.67036524579964,287.31141823286606,323,2.961804575879999,4.149922988978452,3860.9401105793613,0.6307657877043711,285924607.3053961,11462.08331791971,177776176.88872293,1065.720482658898,0.20000030763682797,5
